Drug 1,Drug 2,DDI Type,Time,Unit
triamcinolone acetonide,vecuronium,antagonism,14,min
amprenavir,venlafaxine,antagonism,3,hr
venlafaxine,desvenlafaxine,agonism,49,sec
venlafaxine,dextromethorphan,agonism,31,week
venlafaxine,doxepin,agonism,35,week
venlafaxine,duloxetine,antagonism,14,min
venlafaxine,ephedrine,agonism,5,day
ergotamine,venlafaxine,antagonism,7,sec
venlafaxine,fosamprenavir,agonism,25,sec
venlafaxine,frovatriptan,antagonism,9,hr
imipramine,venlafaxine,agonism,15,hr
venlafaxine,indinavir,agonism,3,hr
venlafaxine,isocarboxazid,agonism,19,sec
venlafaxine,isoniazid,antagonism,9,hr
venlafaxine,itraconazole,antagonism,15,hr
venlafaxine,ketoconazole,antagonism,3,yr
linezolid,venlafaxine,antagonism,5,day
venlafaxine,lithium,antagonism,1,yr
venlafaxine,lopinavir,agonism,41,week
venlafaxine,maprotiline,antagonism,39,week
venlafaxine,mazindol,antagonism,49,sec
venlafaxine,meperidine,agonism,15,week
venlafaxine,methylergonovine,antagonism,15,hr
venlafaxine,miconazole,antagonism,19,sec
venlafaxine,milnacipran,agonism,1,yr
venlafaxine,moclobemide,agonism,7,day
venlafaxine,nelfinavir,antagonism,7,sec
venlafaxine,nicardipine,antagonism,14,min
venlafaxine,nortriptyline,antagonism,2,yr
pergolide mesylate,venlafaxine,agonism,2,day
venlafaxine,phenelzine,antagonism,9,week
venlafaxine,phenylpropanolamine,agonism,55,sec
posaconazole,venlafaxine,agonism,31,sec
procarbazine,venlafaxine,antagonism,21,week
propafenone hydrochloride,venlafaxine,agonism,8,min
venlafaxine,protriptyline,antagonism,25,week
venlafaxine,quinupristin,agonism,50,min
rasagiline,venlafaxine,antagonism,33,week
venlafaxine,ritonavir,antagonism,3,hr
saquinavir,venlafaxine,agonism,55,sec
venlafaxine,selegiline,agonism,15,hr
venlafaxine,sibutramine,agonism,32,min
venlafaxine,st. john's wort,antagonism,56,min
venlafaxine,telithromycin,antagonism,4,yr
venlafaxine,terbinafine,antagonism,2,yr
tramadol hydrochloride,venlafaxine,agonism,41,week
venlafaxine,tranylcypromine,agonism,20,min
venlafaxine,trimipramine,agonism,3,hr
venlafaxine,triprolidine,agonism,27,week
venlafaxine,voriconazole,agonism,2,min
verapamil,aminophylline,antagonism,15,hr
verapamil,amiodarone,agonism,45,week
verapamil,amobarbital,agonism,15,hr
amprenavir,verapamil,antagonism,1,day
atorvastatin,verapamil,antagonism,38,min
verapamil,bromazepam,antagonism,15,week
verapamil,butabarbital,agonism,25,sec
verapamil,colchicine,agonism,3,day
dabigatran etexilate,verapamil,antagonism,9,hr
verapamil,digitoxin,agonism,15,hr
verapamil,dronedarone,antagonism,15,hr
verapamil,erythromycin,agonism,5,day
everolimus,verapamil,agonism,2,min
verapamil,fluconazole,agonism,2,yr
verapamil,fosamprenavir,antagonism,38,min
verapamil,halofantrine,antagonism,3,hr
verapamil,indinavir,agonism,4,day
verapamil,isoniazid,antagonism,4,yr
verapamil,itraconazole,agonism,55,sec
verapamil,ketoconazole,agonism,13,sec
verapamil,lithium,antagonism,15,hr
verapamil,lopinavir,antagonism,7,day
verapamil,miconazole,agonism,1,yr
verapamil,midazolam,antagonism,3,day
verapamil,nelfinavir,agonism,4,day
verapamil,nicardipine,agonism,9,hr
verapamil,oxprenolol,agonism,8,min
verapamil,oxtriphylline,agonism,44,min
verapamil,pentobarbital,agonism,25,sec
posaconazole,verapamil,agonism,21,week
verapamil,primidone,antagonism,9,hr
verapamil,quinupristin,antagonism,4,yr
verapamil,ranolazine,agonism,38,min
rifabutin,verapamil,antagonism,31,sec
rifapentine,verapamil,antagonism,50,min
verapamil,ritonavir,agonism,3,day
verapamil,rituximab,antagonism,5,day
saquinavir,verapamil,antagonism,20,min
verapamil,silodosin,antagonism,19,sec
verapamil,telithromycin,antagonism,32,min
verapamil,terfenadine,agonism,41,week
verapamil,timolol,agonism,3,yr
tipranavir,verapamil,antagonism,26,min
verapamil,tolvaptan,agonism,3,hr
topotecan,verapamil,agonism,7,week
tramadol hydrochloride,verapamil,agonism,37,sec
verapamil,voriconazole,agonism,56,min
ethinyl estradiol,rufinamide,agonism,3,yr
primidone,rufinamide,antagonism,9,hr
valproic acid,rufinamide,antagonism,17,week
tapentadol,alvimopan,agonism,26,min
tapentadol,desvenlafaxine,agonism,7,sec
probenecid,tapentadol,antagonism,2,day
rasagiline,tapentadol,antagonism,7,day
selegiline,tapentadol,agonism,5,yr
ginkgo biloba,prasugrel,antagonism,15,hr
ketoconazole,prasugrel,agonism,7,week
ritonavir,prasugrel,agonism,3,hr
erythromycin,silodosin,agonism,49,sec
fluconazole,silodosin,agonism,15,hr
indinavir,silodosin,antagonism,6,day
itraconazole,silodosin,antagonism,9,hr
ketoconazole,silodosin,antagonism,3,hr
probenecid,silodosin,antagonism,44,min
ritonavir,silodosin,agonism,44,min
valproic acid,silodosin,agonism,3,yr
vardenafil,silodosin,antagonism,9,hr
voriconazole,silodosin,antagonism,43,sec
paracetamol,eltrombopag,antagonism,50,min
eltrombopag,aluminum hydroxide,antagonism,13,sec
amiodarone,eltrombopag,agonism,4,day
amobarbital,eltrombopag,antagonism,44,min
atorvastatin,eltrombopag,agonism,7,sec
butabarbital,eltrombopag,agonism,50,min
calcium acetate,eltrombopag,agonism,8,min
calcium carbonate,eltrombopag,agonism,7,day
calcium chloride,eltrombopag,antagonism,31,sec
celecoxib,eltrombopag,antagonism,20,min
citric acid,eltrombopag,antagonism,25,sec
diclofenac,eltrombopag,antagonism,11,week
erythromycin,eltrombopag,agonism,21,week
ethinyl estradiol,eltrombopag,antagonism,19,sec
grepafloxacin,eltrombopag,agonism,43,sec
indometacin,eltrombopag,agonism,1,day
iron dextran,eltrombopag,agonism,9,hr
isoniazid,eltrombopag,antagonism,9,hr
ketorolac,eltrombopag,antagonism,3,hr
levorphanol,eltrombopag,agonism,9,hr
meclofenamic acid,eltrombopag,antagonism,26,min
mefenamic acid,eltrombopag,agonism,7,day
meloxicam,eltrombopag,agonism,37,sec
meperidine,eltrombopag,agonism,9,hr
methotrexate,eltrombopag,antagonism,32,min
miconazole,eltrombopag,antagonism,45,week
selenium sulfide,eltrombopag,antagonism,5,day
valproic acid,eltrombopag,antagonism,51,week
barbital,tolvaptan,agonism,21,hr
bicalutamide,tolvaptan,antagonism,14,min
erythromycin,tolvaptan,agonism,49,week
fluconazole,tolvaptan,antagonism,31,sec
itraconazole,tolvaptan,agonism,9,hr
ketoconazole,tolvaptan,antagonism,49,sec
rifabutin,tolvaptan,agonism,7,sec
ritonavir,tolvaptan,antagonism,1,sec
saquinavir,tolvaptan,antagonism,38,min
st. john's wort,tolvaptan,agonism,13,sec
voriconazole,tolvaptan,antagonism,21,hr
valproic acid,lacosamide,antagonism,25,sec
aminophylline,regadenoson,antagonism,21,hr
asenapine,ondansetron,antagonism,25,sec
asenapine,primidone,agonism,19,week
saquinavir,asenapine,agonism,1,yr
valproic acid,asenapine,agonism,20,min
asenapine,voriconazole,antagonism,14,min
vorinostat,asenapine,antagonism,38,min
avanafil,azilsartan medoxomil,antagonism,2,yr
avanafil,erythromycin,agonism,13,sec
avanafil,ketoconazole,antagonism,21,hr
avanafil,ritonavir,agonism,6,day
tamoxifen,sitaxentan,agonism,47,week
torasemide,sitaxentan,antagonism,38,min
tramadol hydrochloride,sitaxentan,agonism,1,yr
trimethoprim,sitaxentan,antagonism,15,week
trimipramine,sitaxentan,antagonism,5,day
voriconazole,sitaxentan,antagonism,1,yr
amiodarone,alvimopan,agonism,1,yr
atorvastatin,alvimopan,antagonism,1,yr
dextromoramide,alvimopan,antagonism,21,hr
dihydrocodeine,alvimopan,agonism,21,hr
diphenoxylate,alvimopan,antagonism,44,min
dipipanone,alvimopan,antagonism,37,week
ivacaftor,alvimopan,antagonism,21,hr
levorphanol,alvimopan,agonism,37,sec
meperidine,alvimopan,agonism,47,week
oxymorphone,alvimopan,agonism,50,min
papaverine,alvimopan,agonism,44,min
pentazocine,alvimopan,agonism,14,min
tramadol hydrochloride,alvimopan,agonism,9,hr
dextromethorphan,tocilizumab,antagonism,3,yr
tocilizumab,golimumab,antagonism,49,sec
tocilizumab,rilonacept,agonism,1,yr
amprenavir,temsirolimus,agonism,4,day
fosamprenavir,temsirolimus,antagonism,19,sec
fosphenytoin,temsirolimus,antagonism,13,week
indinavir,temsirolimus,antagonism,2,yr
isoniazid,temsirolimus,agonism,5,day
itraconazole,temsirolimus,antagonism,47,week
ketoconazole,temsirolimus,agonism,44,min
lopinavir,temsirolimus,agonism,1,week
miconazole,temsirolimus,antagonism,9,hr
natalizumab,temsirolimus,agonism,4,day
nelfinavir,temsirolimus,agonism,2,yr
nicardipine,temsirolimus,agonism,23,week
oxcarbazepine,temsirolimus,agonism,55,sec
pentobarbital,temsirolimus,agonism,1,yr
posaconazole,temsirolimus,antagonism,8,min
primidone,temsirolimus,agonism,43,sec
rifabutin,temsirolimus,agonism,9,hr
rifapentine,temsirolimus,antagonism,9,hr
temsirolimus,rilonacept,agonism,7,day
ritonavir,temsirolimus,antagonism,51,week
saquinavir,temsirolimus,agonism,3,hr
st. john's wort,temsirolimus,antagonism,7,sec
telithromycin,temsirolimus,agonism,4,yr
tipranavir,temsirolimus,agonism,14,min
trandolapril,temsirolimus,antagonism,55,sec
trastuzumab,temsirolimus,antagonism,1,yr
voriconazole,temsirolimus,antagonism,15,hr
metyrapone,fosphenytoin,antagonism,13,sec
trimipramine,guanfacine,agonism,38,min
mercaptopurine,metocurine,antagonism,13,sec
mercaptopurine,mivacurium,agonism,32,min
mercaptopurine,olsalazine sodium,agonism,8,min
mercaptopurine,trastuzumab,agonism,3,hr
selegiline,desvenlafaxine,antagonism,31,week
dextromethorphan,selegiline,antagonism,1,yr
meperidine,selegiline,agonism,1,week
selegiline,moclobemide,agonism,1,yr
selegiline,thiotepa,antagonism,27,week
tolcapone,selegiline,agonism,4,day
tramadol hydrochloride,selegiline,agonism,21,hr
tranylcypromine,selegiline,agonism,17,week
trimipramine,selegiline,agonism,3,yr
trichlormethiazide,cholestyramine,antagonism,9,hr
colesevelam,trichlormethiazide,antagonism,6,day
colestipol hydrochloride,trichlormethiazide,agonism,2,day
trichlormethiazide,lithium,agonism,1,day
rituximab,trichlormethiazide,agonism,11,week
trandolapril,trichlormethiazide,antagonism,3,yr
primidone,methoxyflurane,antagonism,37,week
abiraterone,ketoconazole,antagonism,6,day
ketoconazole,aluminium,antagonism,2,day
atorvastatin,ketoconazole,antagonism,2,yr
bedaquiline,ketoconazole,antagonism,6,day
bosutinib,ketoconazole,agonism,21,hr
ketoconazole,bromazepam,agonism,3,yr
ketoconazole,calcium,antagonism,49,week
ketoconazole,ciclesonide,antagonism,38,min
dabigatran etexilate,ketoconazole,antagonism,2,day
dabrafenib,ketoconazole,agonism,25,sec
ketoconazole,dronedarone,agonism,21,hr
ergotamine,ketoconazole,agonism,2,yr
ethinyl estradiol,ketoconazole,antagonism,9,hr
everolimus,ketoconazole,antagonism,15,week
ketoconazole,fesoterodine,agonism,2,day
flurazepam,ketoconazole,agonism,19,week
fluticasone furoate,ketoconazole,antagonism,21,hr
galanthamine,ketoconazole,antagonism,3,day
halazepam,ketoconazole,antagonism,8,min
iloperidone,ketoconazole,antagonism,5,yr
imipramine,ketoconazole,agonism,25,sec
indinavir,ketoconazole,agonism,31,sec
irinotecan,ketoconazole,agonism,33,week
isoniazid,ketoconazole,antagonism,4,yr
ivacaftor,ketoconazole,antagonism,7,day
ketoconazole,levomilnacipran,antagonism,13,sec
lurasidone,ketoconazole,antagonism,39,week
ketoconazole,mestranol,antagonism,37,sec
midazolam,ketoconazole,agonism,2,day
mirabegron,ketoconazole,agonism,3,hr
nizatidine,ketoconazole,agonism,5,yr
nortriptyline,ketoconazole,antagonism,25,sec
ospemifene,ketoconazole,antagonism,27,week
pazopanib,ketoconazole,agonism,9,week
pomalidomide,ketoconazole,agonism,4,day
ketoconazole,ponatinib,antagonism,23,week
ketoconazole,quazepam,agonism,3,day
ketoconazole,quinidine barbiturate,antagonism,39,week
ramelteon,ketoconazole,agonism,2,yr
ranolazine,ketoconazole,antagonism,43,sec
regorafenib,ketoconazole,agonism,31,sec
ritonavir,ketoconazole,agonism,1,sec
roflumilast,ketoconazole,agonism,5,yr
ruxolitinib,ketoconazole,antagonism,4,day
saquinavir,ketoconazole,agonism,21,hr
saxagliptin,ketoconazole,antagonism,47,week
ketoconazole,sibutramine,agonism,4,day
ketoconazole,solifenacin,agonism,15,hr
sucralfate,ketoconazole,agonism,5,yr
tacrine,ketoconazole,agonism,20,min
tadalafil,ketoconazole,antagonism,56,min
tamoxifen,ketoconazole,antagonism,4,day
telaprevir,ketoconazole,antagonism,39,week
telithromycin,ketoconazole,agonism,37,sec
teniposide,ketoconazole,agonism,4,yr
terfenadine,ketoconazole,antagonism,8,min
ketoconazole,thiothixene,agonism,45,week
tiagabine,ketoconazole,agonism,38,min
tipranavir,ketoconazole,antagonism,4,day
tizanidine,ketoconazole,agonism,2,day
topotecan,ketoconazole,antagonism,9,week
torasemide,ketoconazole,agonism,20,min
tramadol hydrochloride,ketoconazole,antagonism,1,yr
trimethoprim,ketoconazole,agonism,2,min
trimipramine,ketoconazole,agonism,37,week
valdecoxib,ketoconazole,antagonism,4,day
vardenafil,ketoconazole,antagonism,38,min
vemurafenib,ketoconazole,agonism,17,week
vinblastine,ketoconazole,antagonism,49,sec
vincristine,ketoconazole,agonism,50,min
voriconazole,ketoconazole,antagonism,9,hr
telithromycin,praziquantel,antagonism,23,week
voriconazole,praziquantel,antagonism,21,hr
isoproterenol,doxepin,antagonism,15,hr
imipramine,isoproterenol,antagonism,1,day
isoproterenol,isocarboxazid,agonism,2,yr
linezolid,isoproterenol,antagonism,2,day
isoproterenol,moclobemide,agonism,25,sec
nortriptyline,isoproterenol,agonism,21,hr
isoproterenol,oxprenolol,antagonism,13,sec
phenelzine,isoproterenol,agonism,1,sec
rasagiline,isoproterenol,antagonism,6,day
timolol,isoproterenol,agonism,5,yr
glipizide,oxprenolol,antagonism,32,min
somatropin recombinant,glipizide,agonism,5,day
timolol,glipizide,antagonism,21,hr
tacrine,pilocarpine,antagonism,15,hr
cholecalciferol,orlistat,antagonism,6,day
vitamin a,orlistat,antagonism,3,yr
orciprenaline,deserpidine,agonism,2,yr
phenylpropanolamine,deserpidine,agonism,3,hr
terbutaline,deserpidine,antagonism,17,week
adalimumab,canakinumab,antagonism,21,hr
alefacept,canakinumab,agonism,4,yr
anakinra,canakinumab,antagonism,21,hr
antithymocyte globulin,canakinumab,agonism,55,sec
basiliximab,canakinumab,agonism,8,min
canakinumab,golimumab,antagonism,7,day
natalizumab,canakinumab,agonism,31,sec
pimecrolimus,canakinumab,agonism,3,week
canakinumab,rilonacept,agonism,7,day
glatiramer acetate,rilonacept,antagonism,4,yr
triprolidine,methsuximide,agonism,4,day
vandetanib,fosphenytoin,antagonism,3,hr
vandetanib,pentobarbital,antagonism,1,day
vandetanib,primidone,agonism,31,sec
rifabutin,vandetanib,agonism,35,week
rifapentine,vandetanib,antagonism,55,sec
vandetanib,st. john's wort,agonism,3,yr
dihydrocodeine,rotigotine,antagonism,21,hr
enflurane,rotigotine,agonism,3,day
ephedrine,rotigotine,agonism,7,sec
thiothixene,rotigotine,agonism,32,min
triprolidine,rotigotine,agonism,20,min
colesevelam,norelgestromin,antagonism,25,week
calcium carbonate,calcium acetate,antagonism,33,week
calcium carbonate,calcium chloride,antagonism,21,hr
calcium carbonate,itraconazole,antagonism,19,sec
cholecalciferol,aluminum hydroxide,antagonism,25,sec
deferiprone,aluminum hydroxide,agonism,14,min
colesevelam,chenodeoxycholic acid,antagonism,5,yr
drotrecogin alfa,dalteparin,agonism,4,yr
diclofenac,difluprednate,antagonism,32,min
ketorolac,difluprednate,agonism,43,week
nepafenac,difluprednate,antagonism,5,yr
desvenlafaxine,levonordefrin,agonism,21,hr
desvenlafaxine,isometheptene,agonism,1,sec
dextromethorphan,desvenlafaxine,antagonism,43,sec
doxepin,desvenlafaxine,agonism,1,day
duloxetine,desvenlafaxine,agonism,33,week
ephedrine,desvenlafaxine,antagonism,2,day
ergotamine,desvenlafaxine,agonism,5,yr
frovatriptan,desvenlafaxine,agonism,14,min
imipramine,desvenlafaxine,antagonism,1,sec
isocarboxazid,desvenlafaxine,agonism,14,min
linezolid,desvenlafaxine,agonism,3,yr
lithium,desvenlafaxine,antagonism,21,hr
maprotiline,desvenlafaxine,agonism,15,hr
meperidine,desvenlafaxine,agonism,1,yr
methylergonovine,desvenlafaxine,antagonism,3,day
milnacipran,desvenlafaxine,antagonism,37,sec
moclobemide,desvenlafaxine,agonism,38,min
nortriptyline,desvenlafaxine,agonism,55,sec
phenelzine,desvenlafaxine,agonism,3,hr
procarbazine,desvenlafaxine,agonism,3,hr
protriptyline,desvenlafaxine,agonism,15,hr
rasagiline,desvenlafaxine,agonism,15,hr
sibutramine,desvenlafaxine,antagonism,21,hr
st. john's wort,desvenlafaxine,antagonism,15,hr
tramadol hydrochloride,desvenlafaxine,antagonism,9,hr
tranylcypromine,desvenlafaxine,antagonism,4,day
trimipramine,desvenlafaxine,antagonism,27,week
ephedrine,iobenguane,antagonism,7,day
imipramine,iobenguane,antagonism,47,week
milnacipran,iobenguane,antagonism,19,sec
phenylpropanolamine,iobenguane,antagonism,38,min
fluconazole,fesoterodine,agonism,7,week
galanthamine,glycopyrrolate,agonism,19,sec
rivastigmine,glycopyrrolate,agonism,4,day
tacrine,glycopyrrolate,agonism,3,hr
trimethobenzamide,glycopyrrolate,antagonism,1,day
triprolidine,glycopyrrolate,agonism,13,sec
trospium,glycopyrrolate,agonism,6,day
fluconazole,ramelteon,agonism,3,yr
tacrine,ramelteon,antagonism,13,week
triprolidine,ramelteon,agonism,56,min
ethinyl estradiol,aminophylline,agonism,35,week
ethinyl estradiol,amobarbital,antagonism,2,day
amprenavir,ethinyl estradiol,agonism,49,sec
ethinyl estradiol,aprobarbital,agonism,4,yr
butabarbital,ethinyl estradiol,antagonism,55,sec
ethinyl estradiol,butethal,agonism,5,yr
clavulanic acid,ethinyl estradiol,agonism,4,day
cloxacillin,ethinyl estradiol,antagonism,35,week
colesevelam,ethinyl estradiol,agonism,25,week
ethinyl estradiol,fosphenytoin,antagonism,4,day
griseofulvin,ethinyl estradiol,antagonism,20,min
ethinyl estradiol,heptabarbital,antagonism,19,week
ethinyl estradiol,hexobarbital,antagonism,55,sec
mephenytoin,ethinyl estradiol,agonism,3,yr
methacycline,ethinyl estradiol,agonism,9,hr
modafinil,ethinyl estradiol,antagonism,39,week
nelfinavir,ethinyl estradiol,antagonism,4,yr
oxcarbazepine,ethinyl estradiol,agonism,4,yr
ethinyl estradiol,oxtriphylline,antagonism,2,day
pentobarbital,ethinyl estradiol,antagonism,49,sec
ethinyl estradiol,pivampicillin,agonism,26,min
primidone,ethinyl estradiol,antagonism,15,hr
rifabutin,ethinyl estradiol,antagonism,6,day
rifapentine,ethinyl estradiol,agonism,21,hr
ritonavir,ethinyl estradiol,agonism,5,yr
rolitetracycline,ethinyl estradiol,antagonism,3,day
