Drug 1,Drug 2,DDI Type,Time,Unit
nortriptyline,sibutramine,bad,1,day
tacrine,nortriptyline,good,31,sec
terbutaline,nortriptyline,good,3,hr
terfenadine,nortriptyline,good,9,week
nortriptyline,thiothixene,good,31,sec
tramadol hydrochloride,nortriptyline,good,7,sec
trimethobenzamide,nortriptyline,good,31,sec
triprolidine,nortriptyline,bad,2,day
trospium,nortriptyline,good,13,week
nortriptyline,voriconazole,good,21,hr
vorinostat,nortriptyline,good,49,week
pramlintide,aclidinium,good,31,sec
insulin lispro,pramlintide,bad,3,yr
pramlintide,thiothixene,good,31,week
pramlintide,tiotropium,bad,14,min
trihexyphenidyl,pramlintide,good,3,week
trimethobenzamide,pramlintide,good,21,hr
triprolidine,pramlintide,good,5,week
trospium,pramlintide,good,3,week
azilsartan medoxomil,exenatide,good,25,week
somatropin recombinant,exenatide,bad,6,day
amprenavir,vincristine,good,49,sec
dirithromycin,vincristine,bad,6,day
erythromycin,vincristine,good,15,hr
fluconazole,vincristine,good,15,hr
vincristine,fosamprenavir,bad,1,day
indinavir,vincristine,bad,3,day
vincristine,itraconazole,bad,50,min
vincristine,lopinavir,bad,3,yr
vincristine,miconazole,good,49,sec
mitomycin,vincristine,bad,3,day
natalizumab,vincristine,good,19,sec
nelfinavir,vincristine,good,1,sec
posaconazole,vincristine,bad,4,yr
vincristine,quinupristin,bad,38,min
ritonavir,vincristine,good,7,sec
saquinavir,vincristine,good,31,sec
trastuzumab,vincristine,good,27,week
vincristine,voriconazole,bad,5,day
pyridostigmine,cortisone acetate,bad,2,day
pyridostigmine,paramethasone,bad,3,day
triamcinolone acetonide,pyridostigmine,good,21,hr
azilsartan medoxomil,trandolapril,good,37,sec
celecoxib,trandolapril,good,9,hr
chlorthalidone,trandolapril,good,21,hr
diclofenac,trandolapril,good,3,hr
trandolapril,ephedra,bad,8,min
trandolapril,ginseng,bad,3,yr
iloprost,trandolapril,good,15,hr
indapamide,trandolapril,good,21,week
indometacin,trandolapril,bad,20,min
ketorolac,trandolapril,good,9,hr
trandolapril,lithium,good,43,sec
lumiracoxib,trandolapril,bad,26,min
trandolapril,methamphetamine,bad,5,yr
methyclothiazide,trandolapril,bad,3,day
metolazone,trandolapril,good,9,hr
nabumetone,trandolapril,good,15,hr
oxaprozin,trandolapril,bad,20,min
trandolapril,phendimetrazine,good,25,week
trandolapril,polythiazide,bad,3,day
trandolapril,potassium,bad,3,yr
rituximab,trandolapril,good,9,hr
trandolapril,salsalate,bad,7,day
tizanidine,trandolapril,good,13,sec
tolmetin sodium dihydrate,trandolapril,good,13,sec
torasemide,trandolapril,bad,2,yr
triamterene,trandolapril,good,3,hr
trimethoprim,trandolapril,bad,1,day
abiraterone,dextromethorphan,bad,5,yr
dextromethorphan,dihydroquinidine barbiturate,bad,7,day
dextromethorphan,moclobemide,bad,56,min
dextromethorphan,quinidine barbiturate,good,49,sec
rasagiline,dextromethorphan,bad,2,day
dextromethorphan,sibutramine,good,15,hr
tramadol hydrochloride,dextromethorphan,bad,2,min
vemurafenib,dextromethorphan,good,55,sec
lercanidipine,quinupristin,good,13,week
abacavir,ritonavir,good,7,sec
abiraterone,ritonavir,good,15,hr
ritonavir,amiodarone,good,1,sec
atorvastatin,ritonavir,good,31,sec
ritonavir,bromazepam,bad,4,day
canagliflozin,ritonavir,bad,5,yr
ritonavir,ciclesonide,good,55,sec
ritonavir,doxepin,good,21,hr
ritonavir,dronedarone,bad,4,day
ergotamine,ritonavir,bad,14,min
erythromycin,ritonavir,good,43,week
flecainide,ritonavir,good,25,week
fluticasone furoate,ritonavir,bad,5,yr
ritonavir,fusidic acid,good,35,week
imipramine,ritonavir,bad,20,min
ritonavir,itraconazole,good,15,hr
linagliptin,ritonavir,bad,2,min
mefloquine,ritonavir,bad,1,yr
meperidine,ritonavir,bad,26,min
ritonavir,oxtriphylline,good,49,sec
ritonavir,ponatinib,bad,32,min
propafenone hydrochloride,ritonavir,bad,7,day
ritonavir,quinupristin,good,9,week
ranolazine,ritonavir,good,3,week
rifabutin,ritonavir,good,9,hr
roflumilast,ritonavir,good,49,sec
tadalafil,ritonavir,bad,3,day
tamoxifen,ritonavir,bad,50,min
telaprevir,ritonavir,good,3,hr
teniposide,ritonavir,bad,20,min
terfenadine,ritonavir,good,15,hr
topotecan,ritonavir,good,43,sec
tramadol hydrochloride,ritonavir,good,55,sec
vardenafil,ritonavir,bad,20,min
vemurafenib,ritonavir,good,19,sec
ritonavir,vinblastine,bad,32,min
ritonavir,voriconazole,bad,56,min
amprenavir,fusidic acid,bad,3,day
atorvastatin,fusidic acid,bad,8,min
fosamprenavir,fusidic acid,good,5,week
indinavir,fusidic acid,good,21,hr
nelfinavir,fusidic acid,bad,5,yr
penicillin v,fusidic acid,bad,4,day
saquinavir,fusidic acid,bad,4,yr
tipranavir,fusidic acid,good,37,week
nizatidine,itraconazole,bad,32,min
abiraterone,voriconazole,bad,5,yr
voriconazole,amiodarone,bad,14,min
voriconazole,amobarbital,good,37,sec
amprenavir,voriconazole,good,17,week
diarsenic trioxide,voriconazole,bad,1,yr
atorvastatin,voriconazole,bad,32,min
voriconazole,bromazepam,good,9,hr
butabarbital,voriconazole,good,13,sec
voriconazole,chlorpheniramine,bad,1,yr
voriconazole,ciclesonide,good,19,sec
voriconazole,colchicine,bad,7,day
diclofenac,voriconazole,good,15,hr
voriconazole,digitoxin,good,37,week
voriconazole,doxepin,bad,44,min
voriconazole,dronedarone,bad,3,yr
ergotamine,voriconazole,bad,38,min
erythromycin,voriconazole,good,3,hr
everolimus,voriconazole,good,3,hr
flecainide,voriconazole,bad,3,day
fluconazole,voriconazole,good,21,hr
voriconazole,fosamprenavir,bad,26,min
voriconazole,fosphenytoin,good,7,sec
ibutilide,voriconazole,good,47,week
imipramine,voriconazole,bad,1,yr
indapamide,voriconazole,bad,1,yr
indinavir,voriconazole,good,5,week
indometacin,voriconazole,good,21,hr
isradipine,voriconazole,good,43,week
ivacaftor,voriconazole,good,13,sec
ixabepilone,voriconazole,bad,4,yr
levofloxacin,voriconazole,good,5,week
voriconazole,lopinavir,good,3,week
maraviroc,voriconazole,bad,14,min
mefloquine,voriconazole,bad,1,day
methylergonovine,voriconazole,bad,1,day
voriconazole,miconazole,bad,1,day
moxifloxacin,voriconazole,bad,6,day
nelfinavir,voriconazole,bad,7,day
nisoldipine,voriconazole,bad,6,day
nitrendipine,voriconazole,good,37,sec
octreotide,voriconazole,good,13,sec
paclitaxel,voriconazole,bad,4,yr
pergolide mesylate,voriconazole,good,47,week
phencyclidine,voriconazole,bad,44,min
voriconazole,pipotiazine,good,3,hr
voriconazole,ponatinib,good,11,week
voriconazole,prazepam,bad,7,day
probucol,voriconazole,good,55,sec
propafenone hydrochloride,voriconazole,bad,5,yr
protriptyline,voriconazole,bad,56,min
ranolazine,voriconazole,bad,4,day
regorafenib,voriconazole,bad,14,min
rifabutin,voriconazole,good,15,hr
rifapentine,voriconazole,bad,2,day
ruxolitinib,voriconazole,good,15,week
salmeterol,voriconazole,bad,3,yr
saquinavir,voriconazole,good,49,week
voriconazole,sibutramine,bad,5,yr
voriconazole,solifenacin,good,37,week
sotalol,voriconazole,bad,4,yr
voriconazole,st. john's wort,bad,14,min
tadalafil,voriconazole,bad,8,min
tamoxifen,voriconazole,good,15,week
teniposide,voriconazole,good,49,sec
terfenadine,voriconazole,bad,4,day
voriconazole,thiothixene,good,9,hr
tipranavir,voriconazole,bad,4,day
tramadol hydrochloride,voriconazole,bad,1,yr
vardenafil,voriconazole,bad,8,min
vemurafenib,voriconazole,good,49,sec
vinblastine,voriconazole,bad,56,min
vorinostat,voriconazole,bad,50,min
rasagiline,mazindol,good,55,sec
amprenavir,vinblastine,good,35,week
dirithromycin,vinblastine,good,21,hr
erythromycin,vinblastine,good,21,hr
fluconazole,vinblastine,good,1,sec
vinblastine,fosamprenavir,good,37,sec
vinblastine,fosphenytoin,bad,1,yr
indinavir,vinblastine,good,33,week
vinblastine,itraconazole,bad,44,min
vinblastine,lopinavir,good,1,sec
vinblastine,miconazole,bad,2,day
mitomycin,vinblastine,good,35,week
natalizumab,vinblastine,good,25,sec
nelfinavir,vinblastine,good,19,sec
posaconazole,vinblastine,bad,3,yr
vinblastine,quinupristin,bad,3,day
saquinavir,vinblastine,bad,2,day
trastuzumab,vinblastine,bad,4,yr
moclobemide,milnacipran,bad,4,day
pargyline,milnacipran,bad,1,yr
procarbazine,milnacipran,bad,26,min
rasagiline,milnacipran,good,39,week
sibutramine,doxepin,bad,3,yr
ergotamine,sibutramine,bad,20,min
erythromycin,sibutramine,bad,8,min
imipramine,sibutramine,good,21,hr
sibutramine,lithium,good,37,week
meperidine,sibutramine,good,21,hr
sibutramine,moclobemide,bad,2,day
rasagiline,sibutramine,bad,2,yr
tramadol hydrochloride,sibutramine,good,15,hr
chlorpheniramine,fosphenytoin,bad,3,day
galanthamine,chlorpheniramine,good,7,sec
rivastigmine,chlorpheniramine,good,43,sec
tacrine,chlorpheniramine,good,41,week
trimethobenzamide,chlorpheniramine,good,47,week
triprolidine,chlorpheniramine,bad,26,min
trospium,chlorpheniramine,bad,1,yr
tacrine,miconazole,good,55,sec
tadalafil,miconazole,good,3,hr
tamoxifen,miconazole,good,9,hr
teniposide,miconazole,bad,5,day
tizanidine,miconazole,good,3,hr
torasemide,miconazole,good,13,week
tramadol hydrochloride,miconazole,good,3,hr
trimethoprim,miconazole,bad,3,day
vardenafil,miconazole,bad,3,yr
probenecid,cefuroxime,bad,3,day
amprenavir,amiodarone,bad,1,yr
colesevelam,amiodarone,good,19,sec
amiodarone,dihydroquinidine barbiturate,bad,1,yr
erythromycin,amiodarone,good,21,hr
flecainide,amiodarone,bad,32,min
amiodarone,fosamprenavir,good,21,hr
amiodarone,fosphenytoin,bad,2,yr
grepafloxacin,amiodarone,bad,1,yr
indinavir,amiodarone,bad,2,yr
amiodarone,iohexol,bad,3,day
levofloxacin,amiodarone,good,9,hr
moxifloxacin,amiodarone,bad,6,day
nelfinavir,amiodarone,good,1,sec
amiodarone,quinidine barbiturate,bad,4,day
ranolazine,amiodarone,good,9,week
roflumilast,amiodarone,bad,1,yr
saquinavir,amiodarone,good,15,hr
tamoxifen,amiodarone,good,15,hr
terfenadine,amiodarone,good,15,hr
amiodarone,thiothixene,bad,4,yr
tipranavir,amiodarone,bad,32,min
tizanidine,amiodarone,good,21,hr
topotecan,amiodarone,good,17,week
tramadol hydrochloride,amiodarone,good,21,hr
vardenafil,amiodarone,good,9,hr
vorinostat,amiodarone,bad,26,min
tacrine,ambenonium,good,13,week
triamcinolone acetonide,ambenonium,good,15,hr
bicalutamide,colchicine,good,37,sec
bicalutamide,everolimus,good,25,week
bicalutamide,lurasidone,bad,14,min
bicalutamide,ranolazine,good,47,week
calcium acetate,tiludronate,good,25,week
tiludronate,calcium chloride,bad,7,day
acetohexamide,oxprenolol,good,1,sec
sotalol,acetohexamide,bad,4,yr
timolol,acetohexamide,bad,5,day
penicillin v,mestranol,good,47,week
methacycline,penicillin v,good,37,sec
methotrexate,penicillin v,bad,1,day
rolitetracycline,penicillin v,bad,2,day
altretamine,doxepin,bad,8,min
butabarbital,doxepin,good,7,week
doxepin,dihydroquinidine barbiturate,bad,3,yr
doxepin,ephedra,good,17,week
doxepin,ephedrine,good,39,week
galanthamine,doxepin,good,15,hr
grepafloxacin,doxepin,bad,20,min
doxepin,mephentermine,bad,1,day
doxepin,moclobemide,bad,3,day
phenylpropanolamine,doxepin,bad,3,yr
doxepin,procaterol,bad,4,yr
doxepin,quinidine barbiturate,good,37,sec
rasagiline,doxepin,good,55,sec
rifabutin,doxepin,good,37,sec
rivastigmine,doxepin,good,15,hr
tacrine,doxepin,bad,4,day
terbutaline,doxepin,good,3,hr
terfenadine,doxepin,bad,2,min
doxepin,thiothixene,bad,5,day
tramadol hydrochloride,doxepin,good,37,sec
trimethobenzamide,doxepin,bad,6,day
triprolidine,doxepin,bad,1,yr
trospium,doxepin,good,3,hr
vorinostat,doxepin,good,9,week
triprolidine,amobarbital,good,37,sec
triprolidine,bromazepam,bad,7,day
butabarbital,triprolidine,bad,5,day
chlorphenesin,triprolidine,bad,4,yr
triprolidine,dihydrocodeine,good,19,week
triprolidine,duloxetine,bad,20,min
triprolidine,flunarizine,good,3,week
triprolidine,fosphenytoin,good,33,week
gabapentin,triprolidine,good,9,hr
galanthamine,triprolidine,bad,32,min
triprolidine,glutethimide,good,21,hr
hyoscyamine,triprolidine,bad,3,day
imipramine,triprolidine,bad,4,day
levetiracetam,triprolidine,good,7,sec
triprolidine,loratadine,bad,5,day
lormetazepam,triprolidine,bad,4,yr
triprolidine,mepenzolate,good,21,hr
triprolidine,meperidine,good,27,week
triprolidine,methamphetamine,bad,5,yr
methocarbamol,triprolidine,good,5,week
triprolidine,methylscopolamine,good,7,sec
triprolidine,moclobemide,good,23,week
triprolidine,molindone,good,19,sec
triprolidine,nabilone,bad,1,yr
triprolidine,oxymorphone,bad,32,min
pentobarbital,triprolidine,bad,38,min
triprolidine,phendimetrazine,bad,3,yr
triprolidine,phenindamine,bad,6,day
triprolidine,pipotiazine,bad,26,min
triprolidine,prazepam,good,9,week
protriptyline,triprolidine,good,37,sec
triprolidine,quazepam,bad,4,yr
remifentanil,triprolidine,bad,26,min
triprolidine,solifenacin,good,27,week
tacrine,triprolidine,bad,4,yr
temazepam,triprolidine,good,3,hr
thalidomide,triprolidine,good,9,hr
triprolidine,thiothixene,good,13,sec
triprolidine,tiotropium,bad,6,day
tizanidine,triprolidine,good,21,hr
tolcapone,triprolidine,good,43,sec
topiramate,triprolidine,good,49,sec
tramadol hydrochloride,triprolidine,bad,6,day
trihexyphenidyl,triprolidine,bad,32,min
trimethadione,triprolidine,good,21,hr
trimethobenzamide,triprolidine,good,1,sec
trospium,triprolidine,bad,5,yr
vigabatrin,triprolidine,good,21,hr
galanthamine,hyoscyamine,bad,1,yr
rivastigmine,hyoscyamine,good,13,sec
tacrine,hyoscyamine,good,11,week
trimethobenzamide,hyoscyamine,bad,56,min
trospium,hyoscyamine,good,25,week
calcium acetate,calcium chloride,bad,1,yr
liothyronine,calcium chloride,good,3,hr
abiraterone,itraconazole,bad,2,min
itraconazole,aluminium,good,43,sec
atorvastatin,itraconazole,bad,2,yr
itraconazole,bromazepam,good,15,hr
itraconazole,calcium,good,3,hr
itraconazole,ciclesonide,bad,1,yr
itraconazole,dronedarone,good,9,hr
ergotamine,itraconazole,good,1,sec
erythromycin,itraconazole,bad,50,min
everolimus,itraconazole,bad,6,day
itraconazole,fosphenytoin,good,21,hr
ivacaftor,itraconazole,bad,6,day
josamycin,itraconazole,bad,3,yr
lurasidone,itraconazole,bad,32,min
itraconazole,mestranol,good,31,sec
itraconazole,ponatinib,good,9,week
itraconazole,quazepam,good,21,hr
itraconazole,quinidine barbiturate,bad,14,min
ranolazine,itraconazole,bad,2,day
regorafenib,itraconazole,bad,8,min
rifabutin,itraconazole,good,1,sec
ruxolitinib,itraconazole,good,43,sec
itraconazole,solifenacin,good,25,sec
sucralfate,itraconazole,good,43,week
tadalafil,itraconazole,good,3,hr
tamoxifen,itraconazole,bad,3,yr
teniposide,itraconazole,good,13,sec
terfenadine,itraconazole,bad,2,yr
tipranavir,itraconazole,good,35,week
topotecan,itraconazole,bad,2,min
tramadol hydrochloride,itraconazole,good,3,hr
vardenafil,itraconazole,bad,56,min
vemurafenib,itraconazole,bad,8,min
colistimethate,kanamycin,good,49,sec
moclobemide,ephedra,good,25,sec
moclobemide,ephedrine,good,9,hr
galanthamine,moclobemide,good,3,hr
imipramine,moclobemide,good,3,week
meperidine,moclobemide,bad,56,min
moclobemide,mephentermine,good,45,week
phenylpropanolamine,moclobemide,bad,38,min
moclobemide,procaterol,bad,7,day
protriptyline,moclobemide,good,3,hr
rivastigmine,moclobemide,bad,1,day
tacrine,moclobemide,bad,1,yr
terbutaline,moclobemide,bad,6,day
tolcapone,moclobemide,bad,6,day
tramadol hydrochloride,moclobemide,good,7,sec
trimethobenzamide,moclobemide,bad,5,yr
trospium,moclobemide,bad,7,day
moclobemide,tryptophanyl-5'amp,good,43,sec
tacrine,mepenzolate,bad,1,day
trimethobenzamide,mepenzolate,bad,1,yr
trospium,mepenzolate,bad,50,min
trastuzumab,idarubicin,good,3,week
fluconazole,trimethoprim,bad,20,min
trimethoprim,fosphenytoin,good,41,week
indometacin,trimethoprim,good,55,sec
methotrexate,trimethoprim,bad,6,day
atorvastatin,dronedarone,good,3,hr
vorinostat,dronedarone,good,37,sec
natalizumab,homoharringtonine,good,21,week
pimecrolimus,homoharringtonine,bad,2,min
clindamycin,aluminium,bad,3,yr
clindamycin,attapulgite,bad,4,day
clindamycin,dihydroxyaluminium,bad,14,min
clindamycin,kaolin,bad,8,min
clindamycin,metocurine,bad,6,day
clindamycin,pipecuronium,bad,14,min
ergotamine,lorcaserin,good,21,hr
griseofulvin,amobarbital,bad,14,min
griseofulvin,aprobarbital,good,35,week
butabarbital,griseofulvin,bad,3,day
griseofulvin,butethal,bad,4,yr
conjugated estrogens,griseofulvin,good,21,hr
diethylstilbestrol,griseofulvin,bad,1,day
griseofulvin,dihydroquinidine barbiturate,good,47,week
griseofulvin,estriol,good,9,hr
griseofulvin,estropipate,good,31,sec
griseofulvin,heptabarbital,good,7,week
griseofulvin,hexobarbital,good,9,hr
griseofulvin,mestranol,bad,4,day
pentobarbital,griseofulvin,bad,2,yr
griseofulvin,quinestrol,good,3,hr
griseofulvin,quinidine barbiturate,bad,2,day
talbutal,griseofulvin,bad,1,yr
nisoldipine,fosphenytoin,good,43,sec
nisoldipine,quinupristin,bad,56,min
tipranavir,nisoldipine,good,35,week
somatropin recombinant,miglitol,good,21,hr
azilsartan medoxomil,ketorolac,good,3,hr
colesevelam,ketorolac,bad,8,min
ketorolac,ginkgo biloba,bad,14,min
ketorolac,lithium,bad,38,min
methotrexate,ketorolac,bad,44,min
probenecid,ketorolac,bad,20,min
timolol,ketorolac,bad,2,min
tolmetin sodium dihydrate,ketorolac,bad,8,min
azilsartan medoxomil,nabumetone,good,5,week
colesevelam,nabumetone,bad,1,yr
nabumetone,ginkgo biloba,good,33,week
methotrexate,nabumetone,good,15,hr
pralatrexate,nabumetone,bad,8,min
timolol,nabumetone,good,15,hr
methylscopolamine,cinitapride,bad,38,min
galanthamine,methylscopolamine,good,9,week
tacrine,methylscopolamine,bad,3,day
trimethobenzamide,methylscopolamine,good,21,hr
trospium,methylscopolamine,good,3,hr
chlorthalidone,tenoxicam,bad,4,yr
tenoxicam,cholestyramine,bad,14,min
tenoxicam,lithium,bad,1,yr
methotrexate,tenoxicam,bad,56,min
metolazone,tenoxicam,bad,4,yr
tacrine,loratadine,bad,2,day
trimethobenzamide,loratadine,good,21,hr
trospium,loratadine,bad,2,day
galanthamine,meperidine,bad,3,yr
rasagiline,meperidine,bad,7,day
rivastigmine,meperidine,bad,5,day
tipranavir,meperidine,good,55,sec
tramadol hydrochloride,meperidine,good,1,sec
trimethobenzamide,nabilone,good,49,week
trospium,nabilone,bad,44,min
imipramine,altretamine,good,33,week
rasagiline,altretamine,good,31,sec
trastuzumab,altretamine,good,7,sec
flecainide,duloxetine,bad,4,day
imipramine,duloxetine,bad,2,day
propafenone hydrochloride,duloxetine,bad,7,day
rasagiline,duloxetine,bad,3,yr
tamoxifen,duloxetine,bad,6,day
tramadol hydrochloride,duloxetine,good,49,week
cholecalciferol,cholestyramine,bad,2,min
liothyronine,cholestyramine,bad,1,day
cholestyramine,liotrix,bad,2,yr
lomitapide,cholestyramine,bad,5,yr
methotrexate,cholestyramine,bad,7,day
cholestyramine,thyroglobulin,bad,7,day
tolmetin sodium dihydrate,cholestyramine,good,7,sec
torasemide,cholestyramine,bad,2,yr
cholestyramine,ursodeoxycholic acid,bad,1,yr
cholecalciferol,alfacalcidol,bad,5,day
colesevelam,alfacalcidol,bad,2,day
galanthamine,glutethimide,good,9,hr
rivastigmine,glutethimide,bad,1,day
chlorthalidone,digitoxin,good,15,hr
chlorthalidone,lithium,bad,7,day
conjugated estrogens,pentobarbital,good,21,hr
diethylstilbestrol,pentobarbital,bad,38,min
